0.000000,-859.679583,-170.350573,-719.560491,-115.979907,0.000000.1,0.000000.2,0.000000.3,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,1704023132.520409,0.000000.9,-875.491880,-204.866110,-747.078675,-137.888241,1704023231.460497,class
151.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-888.19445,-193.599661,-752.015343,-147.905563,1704023272.171518,eyes_closed_movement
151.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.435004,-184.055436,-740.260838,-132.553274,1704023272.171532,eyes_closed_movement
152.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-881.518729,-165.22878,-720.416928,-142.594906,1704023272.200876,eyes_closed_movement
152.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.610533,-171.979299,-731.775005,-143.234428,1704023272.200894,eyes_closed_movement
153.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.408579,-189.485771,-747.179653,-144.65933,1704023272.201126,eyes_closed_movement
153.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-881.46637,-192.073782,-744.849695,-142.0414,1704023272.201149,eyes_closed_movement
154.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.530056,-154.536406,-713.767386,-133.619146,1704023272.201616,eyes_closed_movement
154.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-874.338121,-172.241092,-730.705393,-144.206802,1704023272.201626,eyes_closed_movement
155.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-897.016874,-192.642247,-758.358214,-151.185456,1704023272.230878,eyes_closed_movement
155.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-882.423785,-187.152074,-743.615528,-138.353859,1704023272.230898,eyes_closed_movement
156.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-844.09729,-163.235413,-723.936174,-134.423224,1704023272.231132,eyes_closed_movement
156.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-831.344231,-166.35449,-730.757752,-135.664871,1704023272.231153,eyes_closed_movement
157.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-931.625909,-200.619453,-761.047202,-153.324678,1704023272.231651,eyes_closed_movement
157.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-904.343338,-190.345948,-744.625301,-141.256021,1704023272.231663,eyes_closed_movement
158.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.955943,-159.402016,-717.174435,-128.906872,1704023272.260881,eyes_closed_movement
158.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.197313,-156.454975,-717.956074,-130.055021,1704023272.2609,eyes_closed_movement
159.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-926.038498,-186.224578,-754.39392,-139.685263,1704023272.261131,eyes_closed_movement
159.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-914.684162,-187.511104,-743.342515,-132.231643,1704023272.261154,eyes_closed_movement
160.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-898.767148,-167.588657,-721.307025,-132.265302,1704023272.261614,eyes_closed_movement
160.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-899.840499,-177.880862,-747.879014,-144.363878,1704023272.261625,eyes_closed_movement
161.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.323408,-194.347641,-762.475843,-133.862239,1704023272.290871,eyes_closed_movement
161.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-891.758575,-199.478784,-765.153612,-136.495129,1704023272.290889,eyes_closed_movement
162.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-890.329933,-183.266318,-748.840168,-141.914244,1704023272.29112,eyes_closed_movement
162.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-900.360345,-195.794982,-769.035628,-148.806879,1704023272.291142,eyes_closed_movement
163.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-897.779814,-216.173697,-793.202861,-151.121877,1704023272.291621,eyes_closed_movement
163.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.933011,-213.275275,-787.118044,-138.409957,1704023272.291632,eyes_closed_movement
164.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-898.266001,-188.599415,-757.251203,-143.698176,1704023272.320444,eyes_closed_movement
164.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-940.983138,-212.646972,-793.071965,-162.9811,1704023272.320486,eyes_closed_movement
165.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-923.413088,-233.889603,-815.31689,-162.61833,1704023272.320889,eyes_closed_movement
165.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-928.914481,-230.093605,-800.843477,-159.020546,1704023272.320898,eyes_closed_movement
166.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-914.770179,-211.270688,-782.394551,-164.914628,1704023272.321634,eyes_closed_movement
166.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-946.813642,-222.860638,-801.782192,-170.027072,1704023272.321642,eyes_closed_movement
167.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-953.773596,-242.315598,-822.40774,-175.33773,1704023272.350989,eyes_closed_movement
167.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-928.342276,-239.574251,-814.20614,-164.615436,1704023272.351004,eyes_closed_movement
168.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-943.731965,-227.430796,-797.709441,-171.803524,1704023272.380861,eyes_closed_movement
168.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-945.41492,-240.569065,-814.217359,-183.004525,1704023272.38088,eyes_closed_movement
169.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-949.951418,-255.854036,-838.358413,-177.910781,1704023272.38113,eyes_closed_movement
169.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-938.784077,-243.295452,-823.929879,-165.430735,1704023272.381153,eyes_closed_movement
170.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-929.131395,-227.954382,-804.729233,-170.591797,1704023272.381652,eyes_closed_movement
170.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-915.581738,-233.63155,-816.42016,-178.550304,1704023272.381664,eyes_closed_movement
171.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-942.236005,-256.272905,-842.098313,-181.127095,1704023272.382732,eyes_closed_movement
171.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-919.901322,-247.947887,-834.323061,-168.157122,1704023272.382748,eyes_closed_movement
172.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-942.654873,-239.491973,-818.6641,-180.783024,1704023272.383,eyes_closed_movement
172.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-953.018136,-253.221146,-838.971757,-191.714752,1704023272.383022,eyes_closed_movement
173.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-961.952757,-282.153012,-869.713735,-193.917553,1704023272.410874,eyes_closed_movement
173.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-942.452919,-269.818822,-849.832427,-177.663947,1704023272.410897,eyes_closed_movement
174.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-932.717959,-240.763539,-818.753858,-180.865302,1704023272.411128,eyes_closed_movement
174.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-926.749079,-252.768618,-832.909379,-183.842262,1704023272.411152,eyes_closed_movement
175.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-934.808563,-265.02801,-846.750749,-182.548257,1704023272.411617,eyes_closed_movement
175.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-963.433758,-265.476798,-842.24417,-177.54801,1704023272.41163,eyes_closed_movement
176.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-982.05472,-252.514305,-833.395566,-187.589642,1704023272.440768,eyes_closed_movement
176.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-971.725116,-255.046217,-837.3823,-191.191166,1704023272.440785,eyes_closed_movement
177.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-926.958513,-262.335282,-842.879953,-178.838276,1704023272.44103,eyes_closed_movement
177.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.629233,-244.626856,-822.718152,-162.266779,1704023272.441054,eyes_closed_movement
178.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-947.505524,-230.003847,-801.079091,-165.830904,1704023272.441936,eyes_closed_movement
178.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-975.730549,-246.612743,-824.767617,-181.332789,1704023272.441954,eyes_closed_movement
179.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-960.853227,-253.595136,-829.674366,-170.47212,1704023272.470872,eyes_closed_movement
179.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-930.653535,-244.626856,-819.400861,-159.903163,1704023272.47089,eyes_closed_movement
180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-939.352542,-220.811173,-794.702561,-159.850804,1704023272.471124,eyes_closed_movement
180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-928.271218,-222.325833,-805.533312,-160.613743,1704023272.471149,eyes_closed_movement
181.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-910.663769,-233.205202,-813.043031,-151.110658,1704023272.47161,eyes_closed_movement
181.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-921.636636,-230.759307,-804.302884,-145.594305,1704023272.47162,eyes_closed_movement
182.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-914.261553,-200.484817,-774.245309,-143.312966,1704023272.500874,eyes_closed_movement
182.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-914.968394,-203.237383,-776.739822,-149.098592,1704023272.500892,eyes_closed_movement
183.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-900.685716,-206.618253,-785.210695,-133.155398,1704023272.501125,eyes_closed_movement
183.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-903.875851,-211.760615,-779.896297,-132.650512,1704023272.501148,eyes_closed_movement
184.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-906.744354,-192.126141,-766.223223,-137.20945,1704023272.501611,eyes_closed_movement
184.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-896.79996,-196.737437,-776.623885,-133.8398,1704023272.501621,eyes_closed_movement
185.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-916.827124,-211.898992,-790.225901,-137.863932,1704023272.530893,eyes_closed_movement
185.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-915.361084,-203.577714,-776.694943,-126.210404,1704023272.530913,eyes_closed_movement
186.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-930.264585,-189.867241,-759.663439,-132.654251,1704023272.531144,eyes_closed_movement
186.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-906.5424,-199.26561,-768.639198,-141.487895,1704023272.531167,eyes_closed_movement
187.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-891.971749,-204.299515,-776.833319,-129.976483,1704023272.53164,eyes_closed_movement
187.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-881.952557,-196.423286,-766.627132,-116.071535,1704023272.53165,eyes_closed_movement
188.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-929.69238,-179.754551,-747.138514,-129.595013,1704023272.560875,eyes_closed_movement
188.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-934.965639,-187.110935,-764.128879,-139.737622,1704023272.560894,eyes_closed_movement
189.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-905.723361,-202.474444,-780.472242,-128.200031,1704023272.561162,eyes_closed_movement
189.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-887.248256,-195.12554,-767.046001,-113.176852,1704023272.561186,eyes_closed_movement
190.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.951711,-165.756106,-738.69382,-112.245617,1704023272.561639,eyes_closed_movement
190.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-892.140045,-179.762031,-757.00437,-126.629273,1704023272.561651,eyes_closed_movement
191.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.31268,-193.076075,-766.836567,-119.729157,1704023272.590872,eyes_closed_movement
191.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-895.69669,-190.903193,-762.165432,-120.615513,1704023272.590895,eyes_closed_movement
192.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-892.600052,-165.60277,-729.609603,-122.466764,1704023272.591131,eyes_closed_movement
192.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-890.872219,-177.106702,-745.347102,-121.965617,1704023272.591154,eyes_closed_movement
193.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-871.723931,-183.984378,-760.407679,-119.501023,1704023272.591622,eyes_closed_movement
193.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-858.731518,-176.45222,-743.118121,-106.003724,1704023272.591633,eyes_closed_movement
194.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-902.996974,-167.308164,-727.705993,-122.137653,1704023272.620869,eyes_closed_movement
194.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.210364,-166.462947,-739.108948,-120.716491,1704023272.620887,eyes_closed_movement
195.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-854.55405,-180.622208,-749.90604,-116.654959,1704023272.621121,eyes_closed_movement
195.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-940.605408,-191.221085,-751.499237,-121.782362,1704023272.621144,eyes_closed_movement
196.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-939.868648,-180.087403,-737.1829,-132.751489,1704023272.621611,eyes_closed_movement
196.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-919.23936,-183.449573,-751.618914,-134.546641,1704023272.621621,eyes_closed_movement
197.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-888.871372,-203.873166,-773.732942,-127.339854,1704023272.650812,eyes_closed_movement
197.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-898.120145,-205.081154,-767.625686,-123.233443,1704023272.650833,eyes_closed_movement
198.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-875.725624,-172.203693,-733.779591,-122.492943,1704023272.651071,eyes_closed_movement
198.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-903.849672,-180.364155,-748.226825,-134.59526,1704023272.651097,eyes_closed_movement
199.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.193004,-201.905979,-765.037675,-136.214636,1704023272.65173,eyes_closed_movement
199.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.647932,-191.613774,-757.180145,-119.61696,1704023272.651749,eyes_closed_movement
200.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-883.35876,-175.195613,-734.033904,-124.834121,1704023272.680687,eyes_closed_movement
200.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-870.366347,-175.397568,-739.535297,-129.269642,1704023272.680724,eyes_closed_movement
0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.206093,-198.626087,-760.691911,-134.915021,1704023272.681062,eyes_closed_movement
101.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.408048,-197.418099,-748.623254,-123.818738,1704023272.681817,eyes_closed_movement
101.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-887.46704,-169.641862,-724.160568,-124.611597,1704023272.681836,eyes_closed_movement
102.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-872.066132,-173.161108,-729.867656,-128.272959,1704023272.710957,eyes_closed_movement
102.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-861.515874,-184.593982,-741.925093,-125.722347,1704023272.711013,eyes_closed_movement
103.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-844.245016,-172.394428,-730.09579,-113.066525,1704023272.711347,eyes_closed_movement
103.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-891.274258,-168.314198,-721.748333,-120.568765,1704023272.71138,eyes_closed_movement
104.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-946.972588,-183.685186,-740.971419,-137.652628,1704023272.711654,eyes_closed_movement
104.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-911.170526,-205.466364,-761.570788,-135.289011,1704023272.711669,eyes_closed_movement
105.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-901.615081,-200.00237,-753.081215,-125.045425,1704023272.71264,eyes_closed_movement
105.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-890.503839,-174.847803,-726.026778,-130.46828,1704023272.712659,eyes_closed_movement
106.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-866.007494,-176.310104,-738.607802,-133.793051,1704023272.77087,eyes_closed_movement
106.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-909.958798,-204.019022,-763.646432,-140.17332,1704023272.770889,eyes_closed_movement
107.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-888.259899,-192.14484,-745.160107,-122.132043,1704023272.771123,eyes_closed_movement
107.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.99098,-170.84237,-720.798398,-129.424848,1704023272.771145,eyes_closed_movement
108.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-874.624223,-170.509519,-728.293158,-128.789065,1704023272.771661,eyes_closed_movement
108.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-881.625316,-190.966772,-748.791549,-130.4608,1704023272.771676,eyes_closed_movement
109.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-854.410064,-178.370788,-730.234166,-115.991127,1704023272.772768,eyes_closed_movement
109.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-905.841168,-175.782778,-721.636136,-134.2194,1704023272.772785,eyes_closed_movement
110.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-892.773958,-173.366802,-731.655328,-134.533551,1704023272.773032,eyes_closed_movement
110.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-876.490433,-188.266564,-744.344808,-129.421108,1704023272.773055,eyes_closed_movement
111.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-856.115458,-185.596275,-728.244539,-116.234221,1704023272.773961,eyes_closed_movement
111.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-886.498406,-169.619423,-716.142223,-124.813551,1704023272.77398,eyes_closed_movement
112.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.957567,-178.464286,-728.480153,-131.010565,1704023272.8008,eyes_closed_movement
112.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-880.219114,-192.204678,-736.876228,-127.558638,1704023272.800821,eyes_closed_movement
113.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-899.386101,-187.787857,-732.231272,-129.7016,1704023272.830868,eyes_closed_movement
113.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-896.756951,-171.549211,-707.903223,-126.459107,1704023272.830887,eyes_closed_movement
114.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.549918,-174.866502,-719.567971,-135.453567,1704023272.83112,eyes_closed_movement
114.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-869.201368,-192.275737,-742.373881,-136.545617,1704023272.831142,eyes_closed_movement
115.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-855.535774,-191.677353,-734.366755,-129.391189,1704023272.83174,eyes_closed_movement
115.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-883.558844,-174.421454,-717.204354,-134.907541,1704023272.831762,eyes_closed_movement
116.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-893.353642,-189.968218,-742.456159,-143.700046,1704023272.832506,eyes_closed_movement
116.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.078444,-190.704979,-751.428179,-131.650088,1704023272.832525,eyes_closed_movement
117.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-870.962861,-180.222039,-728.098683,-116.817645,1704023272.833032,eyes_closed_movement
117.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-838.964277,-149.801693,-696.331973,-118.152789,1704023272.833053,eyes_closed_movement
118.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-898.567063,-165.800985,-720.607663,-131.825864,1704023272.860859,eyes_closed_movement
118.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-901.271011,-197.201185,-747.411526,-137.727426,1704023272.860882,eyes_closed_movement
119.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-897.119722,-194.37756,-741.588502,-131.709927,1704023272.861113,eyes_closed_movement
119.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-889.722199,-172.211173,-720.203754,-129.148095,1704023272.861137,eyes_closed_movement
120.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-868.210295,-163.803878,-723.031119,-127.652135,1704023272.890866,eyes_closed_movement
120.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-887.82233,-183.479492,-735.69442,-128.463694,1704023272.890886,eyes_closed_movement
121.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.336744,-183.950719,-732.721199,-127.532458,1704023272.891116,eyes_closed_movement
121.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-872.799152,-158.298745,-706.957029,-122.584571,1704023272.891141,eyes_closed_movement
122.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-884.273165,-169.024778,-722.23452,-131.859523,1704023272.891732,eyes_closed_movement
122.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-879.373896,-187.125894,-741.128494,-131.784725,1704023272.891753,eyes_closed_movement
123.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-867.525893,-175.487326,-727.014112,-117.76758,1704023272.892526,eyes_closed_movement
123.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-871.647263,-157.00848,-704.858945,-115.624617,1704023272.892545,eyes_closed_movement
124.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-892.897375,-168.759246,-720.271072,-128.284178,1704023272.920801,eyes_closed_movement
124.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-877.930295,-179.844309,-729.991072,-125.838284,1704023272.920823,eyes_closed_movement
125.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-888.776005,-188.707872,-735.7019,-123.216614,1704023272.921055,eyes_closed_movement
125.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-886.906055,-174.118522,-722.174681,-130.554298,1704023272.921077,eyes_closed_movement
126.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-894.19138,-181.272951,-733.633735,-130.112989,1704023272.950402,eyes_closed_movement
126.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-856.605385,-186.190919,-738.716259,-122.019846,1704023272.950423,eyes_closed_movement
127.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-872.073612,-186.871581,-731.472073,-119.828265,1704023272.950952,eyes_closed_movement
127.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-845.20243,-153.721108,-690.363092,-109.292966,1704023272.950966,eyes_closed_movement
128.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-869.257467,-159.364617,-712.091911,-119.476714,1704023272.95205,eyes_closed_movement
128.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-927.8243,-197.893066,-744.26627,-130.012012,1704023272.952068,eyes_closed_movement
129.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-910.669379,-192.470211,-736.393781,-124.170288,1704023272.952378,eyes_closed_movement
129.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-902.680953,-166.418068,-714.863177,-121.529919,1704023272.952402,eyes_closed_movement
